launch_id,date,year,month,rocket,launch_site,country,operator,mission_type,orbit,payload_mass_kg,n_payloads,launch_success,failure_mode,crewed,crew_size,booster_reused,launch_cost_m_usd,rocket_era,rocket_type,payload_to_leo_kg,cost_per_kg_usd,payload_utilization_pct,mission_outcome
SL000123,1967-02-13,1967,2,Vanguard,Cape Canaveral SLC-40,USA,NRL,Navigation/GPS,MEO,2,1,0,engine failure,0,0,0,45.0,Cold War,orbital,4,22500000.0,50.0,Failure
SL000124,1987-12-15,1987,12,Lambda 4S,Uchinoura Space Center,Japan,ISAS,Lunar,Interplanetary,3,1,0,structural failure,0,0,0,45.0,Cold War,orbital,11,15000000.0,27.27272727272727,Failure
SL000125,1964-08-10,1964,8,Titan III,Cape Canaveral SLC-40,USA,USAF,Human Spaceflight,ISS,5178,1,1,None - Successful Launch,1,3,0,45.0,Cold War,orbital,5896,8690.614136732329,87.82225237449119,Success
SL000126,1991-06-07,1991,6,Saturn V,Kennedy Space Center LC-39A,USA,NASA,Human Spaceflight,LEO,36072,1,1,None - Successful Launch,1,4,0,1602.2,Cold War,orbital,58966,44416.72211133289,61.174236000407014,Success
SL000127,1982-01-08,1982,1,Ariane 1,Guiana Space Centre ELA-3,Europe,CNES,Interplanetary,Interplanetary,339,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,839,132743.3628318584,40.405244338498214,Success
SL000128,1971-09-24,1971,9,Saturn IB,Cape Canaveral SLC-40,USA,NASA,Defense/Intelligence,LEO,3095,1,1,None - Successful Launch,0,0,0,1602.2,Cold War,orbital,9525,517673.6672051696,32.493438320209975,Success
SL000129,1969-05-01,1969,5,Saturn V,Cape Canaveral SLC-40,USA,NASA,Navigation/GPS,MEO,25585,1,1,None - Successful Launch,0,0,0,1602.2,Cold War,orbital,58966,62622.630447527845,43.38941084692874,Success
SL000130,1998-12-01,1998,12,Diamant,Guiana Space Centre ELA-3,Europe,CNES,Defense/Intelligence,LEO,19,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,36,2368421.052631579,52.77777777777778,Success
SL000131,1973-08-07,1973,8,Long March 1,Xichang Satellite Launch,China,CASC,Scientific,SSO,32,1,0,guidance failure,0,0,0,23.3,Cold War,orbital,136,728125.0,23.52941176470588,Failure
SL000132,2022-01-16,2022,1,Mu-4S,Tanegashima Space Center,Japan,ISAS,Earth Observation,SSO,89,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,81,505617.9775280899,109.87654320987654,Success
SL000133,1998-09-28,1998,9,Atlas-Centaur,Cape Canaveral SLC-40,USA,GD,Earth Observation,SSO,1205,1,0,structural failure,0,0,0,45.0,Cold War,orbital,2041,37344.39834024896,59.03968642822146,Failure
SL000134,1983-06-02,1983,6,Cyclone-2,Plesetsk Cosmodrome,USSR,Yuzhnoye,Lunar,TLI,1385,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,1360,32490.974729241876,101.83823529411764,Success
SL000135,1999-09-04,1999,9,Rokot,Plesetsk Cosmodrome,Russia,Khrunichev,Earth Observation,LEO,843,1,1,None - Successful Launch,0,0,0,47.4,Post-Soviet,orbital,884,56227.75800711744,95.36199095022624,Success
SL000136,1962-07-25,1962,7,Vostok-K,Plesetsk Cosmodrome,USSR,OKB-1,Human Spaceflight,ISS,633,1,0,range safety,1,2,0,45.0,Cold War,orbital,2145,71090.04739336493,29.510489510489514,Failure
SL000137,2023-10-23,2023,10,Long March 2C,Xichang Satellite Launch,China,CASC,Space Station Resupply,ISS,1849,1,1,None - Successful Launch,0,0,0,14.4,Modern,orbital,1746,7787.993510005408,105.8991981672394,Success
SL000138,1991-11-05,1991,11,Thor-Delta,Wallops Flight Facility,USA,NASA,Space Telescope,SSO,35,1,1,None - Successful Launch,0,0,0,1602.2,Cold War,orbital,102,45777142.85714286,34.31372549019608,Success
SL000139,2015-10-10,2015,10,Ariane 4,Kapustin Yar,Other,Arianespace,Weather,HEO,1253,1,1,None - Successful Launch,0,0,0,166.2,Post-Cold War,orbital,2222,132641.66001596168,56.39063906390639,Success
SL000140,1967-01-18,1967,1,Vanguard,Cape Canaveral SLC-41,USA,NRL,Communications,GTO,2,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,4,22500000.0,50.0,Success
SL000141,1991-07-24,1991,7,Proton-M,Baikonur Cosmodrome,Russia,Khrunichev,Interplanetary,Interplanetary,5541,1,1,None - Successful Launch,0,0,0,102.8,Modern,orbital,10432,18552.607832521204,53.11541411042945,Success
SL000142,1991-05-25,1991,5,Vanguard,Cape Canaveral SLC-40,USA,NRL,Military Reconnaissance,SSO,1,1,0,guidance failure,0,0,0,45.0,Cold War,orbital,4,45000000.0,25.0,Failure
SL000143,2023-11-16,2023,11,Soyuz-2.1a,Baikonur Cosmodrome,Russia,TsSKB,Astronomy,LEO,2696,1,0,engine failure,0,0,0,47.1,Modern,orbital,3356,17470.32640949555,80.33373063170441,Failure
SL000144,1997-04-05,1997,4,Ariane 5 ECA,Kourou ELS (Vega),Europe,Arianespace,Lunar,Interplanetary,6361,1,1,None - Successful Launch,0,0,0,199.6,Modern,orbital,9525,31378.714038673166,66.78215223097112,Success
SL000145,1990-11-05,1990,11,Juno I,Mahia Peninsula LC-1,USA,Army,Navigation/GPS,MEO,4,1,0,engine failure,0,0,0,45.0,Cold War,orbital,6,11250000.0,66.66666666666666,Failure
SL000146,1979-11-09,1979,11,Ariane 1,Kourou ELS (Vega),Europe,CNES,Scientific,SSO,386,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,839,116580.31088082901,46.00715137067938,Success
SL000147,1982-08-13,1982,8,Sputnik (R-7),Plesetsk Cosmodrome,USSR,OKB-1,Defense/Intelligence,SSO,93,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,226,483870.96774193546,41.150442477876105,Success
SL000148,1993-04-15,1993,4,Soyuz-ST,Baikonur Cosmodrome,Russia,TsSKB,Human Spaceflight,LEO,1121,1,1,None - Successful Launch,1,4,0,73.3,Modern,orbital,4082,65388.046387154325,27.46202841744243,Success
SL000149,1988-01-19,1988,1,Proton-K,Plesetsk Cosmodrome,USSR,Khrunichev,Defense/Intelligence,LEO,10477,1,0,engine failure,0,0,0,45.0,Cold War,orbital,9525,4295.122649613439,109.99475065616797,Failure
SL000150,1962-08-14,1962,8,Vostok-K,Kapustin Yar,USSR,OKB-1,Scientific,HEO,727,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2145,61898.21182943604,33.89277389277389,Success
SL000151,2018-01-14,2018,1,Minotaur IV,Vandenberg SFB SLC-4E,USA,Orbital ATK,Commercial Satellite,LEO,506,1,1,None - Successful Launch,0,0,0,54.8,Modern,orbital,786,108300.39525691699,64.3765903307888,Success
SL000152,2021-12-13,2021,12,Delta IV Medium,Cape Canaveral SLC-40,USA,Boeing,Space Telescope,SSO,2037,1,1,None - Successful Launch,0,0,0,205.5,Modern,orbital,3900,100883.65243004418,52.23076923076923,Success
SL000153,1971-02-11,1971,2,Titan III,Cape Canaveral SLC-41,USA,USAF,Earth Observation,GEO,2783,1,0,engine failure,0,0,0,45.0,Cold War,orbital,5896,16169.601149838303,47.201492537313435,Failure
SL000154,1996-02-24,1996,2,Titan IV,Vandenberg SFB SLC-4E,USA,Lockheed,Commercial Satellite,LEO,1783,1,1,None - Successful Launch,0,0,0,450.2,Post-Cold War,orbital,9833,252495.79360628154,18.13281806162921,Success
SL000155,1969-06-11,1969,6,Vostok-K,Baikonur Cosmodrome,USSR,OKB-1,Human Spaceflight,LEO,2360,1,1,None - Successful Launch,1,4,0,45.0,Cold War,orbital,2145,19067.79661016949,110.02331002331003,Success
SL000156,2007-02-12,2007,2,Soyuz-2.1b,Baikonur Cosmodrome,Russia,TsSKB,Scientific,GEO,1715,1,1,None - Successful Launch,0,0,0,52.6,Modern,orbital,3719,30670.553935860058,46.114546921215386,Success
SL000157,1980-02-21,1980,2,Proton-K,Baikonur Cosmodrome,USSR,Khrunichev,Interplanetary,Interplanetary,3149,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,9525,14290.25087329311,33.06036745406824,Success
SL000158,2006-06-23,2006,6,Minotaur I,SpaceX Starbase (Boca Chica),USA,Orbital ATK,Commercial Satellite,MEO,90,1,1,None - Successful Launch,0,0,0,30.5,Modern,orbital,263,338888.8888888889,34.22053231939163,Success
SL000159,2011-02-04,2011,2,Vanguard,Kennedy Space Center LC-39A,USA,NRL,Commercial Satellite,GTO,1,1,0,engine failure,0,0,0,45.0,Cold War,orbital,4,45000000.0,25.0,Failure
SL000160,2014-10-16,2014,10,Jupiter-C,SpaceX Starbase (Boca Chica),USA,Army,Weather,SSO,2,1,0,range safety,0,0,0,45.0,Cold War,suborbital,4,22500000.0,50.0,Failure
SL000161,1969-11-16,1969,11,Proton-K,Plesetsk Cosmodrome,USSR,Khrunichev,Defense/Intelligence,SSO,9016,1,0,range safety,0,0,0,45.0,Cold War,orbital,9525,4991.1268855368235,94.65616797900263,Failure
SL000162,2022-05-06,2022,5,Pegasus XL,Kennedy Space Center LC-39A,USA,Orbital Sciences,Human Spaceflight,LEO,77,1,1,None - Successful Launch,1,5,0,46.1,Post-Cold War,air-launch,200,598701.2987012987,38.5,Success
SL000163,1977-01-03,1977,1,Vostok-K,Kapustin Yar,USSR,OKB-1,Scientific,GEO,1676,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2145,26849.642004773268,78.13519813519814,Success
SL000164,1964-07-18,1964,7,Sputnik (R-7),Kapustin Yar,USSR,OKB-1,Human Spaceflight,ISS,71,1,0,guidance failure,1,2,0,45.0,Cold War,orbital,226,633802.8169014085,31.41592920353982,Failure
SL000165,1996-10-09,1996,10,Rokot,Svobodny / Vostochny,Russia,Khrunichev,Defense/Intelligence,HEO,404,1,1,None - Successful Launch,0,0,0,51.2,Post-Soviet,orbital,884,126732.67326732674,45.70135746606335,Success
SL000166,1985-02-07,1985,2,Jupiter-C,Wallops Flight Facility,USA,Army,Space Station Module,ISS,4,1,1,None - Successful Launch,0,0,0,45.0,Cold War,suborbital,4,11250000.0,100.0,Success
SL000167,2018-03-10,2018,3,Long March 4B,Taiyuan Satellite Launch,China,CASC,Astronomy,SSO,891,1,1,None - Successful Launch,0,0,0,24.3,Modern,orbital,1905,27272.727272727272,46.77165354330708,Success
SL000168,2017-02-05,2017,2,Antares,Cape Canaveral SLC-40,USA,Northrop,Weather,SSO,1996,1,1,None - Successful Launch,0,0,0,90.6,Modern,orbital,3628,45390.78156312625,55.01653803748622,Success
SL000169,1982-04-26,1982,4,Long March 2C,Wenchang Space Launch,China,CASC,Space Station Resupply,ISS,661,1,0,upper stage failure,0,0,0,17.3,Modern,orbital,1746,26172.465960665657,37.85796105383734,Failure
SL000170,2023-07-23,2023,7,Kuaizhou-1A,Wenchang Space Launch,China,CASIC,Communications,GTO,10,1,1,None - Successful Launch,0,0,0,5.0,New Space,small-sat,136,500000.0,7.352941176470589,Success
SL000171,1980-08-25,1980,8,Titan II GLV,Mahia Peninsula LC-1,USA,USAF,IoT/Cubesat,SSO,1078,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,1632,41743.97031539889,66.05392156862744,Success
SL000172,1993-07-03,1993,7,Space Shuttle,Vandenberg SFB SLC-4E,USA,NASA,Interplanetary,Interplanetary,3425,1,1,None - Successful Launch,0,0,0,1872.3,Cold War,orbital,11067,546656.9343065694,30.94786301617421,Success
SL000173,1978-01-06,1978,1,Voskhod,Baikonur Cosmodrome,USSR,OKB-1,Defense/Intelligence,SSO,1743,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2494,25817.555938037865,69.88773055332798,Success
SL000174,2023-08-22,2023,8,GSLV Mk III (LVM3),Satish Dhawan Space Centre,India,ISRO,Technology Demonstration,LEO,2695,1,1,None - Successful Launch,0,0,0,57.9,Modern,orbital,4535,21484.230055658627,59.42668136714443,Success
SL000175,1972-08-06,1972,8,Diamant,Kourou ELA-4 (Ariane 6),Europe,CNES,Communications,GEO,17,1,0,upper stage failure,0,0,0,45.0,Cold War,orbital,36,2647058.8235294116,47.22222222222222,Failure
SL000176,1965-05-17,1965,5,Voskhod,Kapustin Yar,USSR,OKB-1,Scientific,LEO,1517,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2494,29663.81015161503,60.82598235765838,Success
SL000177,1988-07-05,1988,7,Cosmos-3M,Kapustin Yar,USSR,PO Polyot,Earth Observation,LEO,311,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,680,144694.53376205786,45.73529411764706,Success
SL000178,2024-09-17,2024,9,Delta IV Medium,Kennedy Space Center LC-39A,USA,Boeing,Rideshare,LEO,1589,15,1,None - Successful Launch,0,0,0,106.9,Modern,orbital,3900,67275.0157331655,40.743589743589745,Success
SL000179,2021-08-24,2021,8,Angara-A5,Baikonur Cosmodrome,Russia,Khrunichev,Rideshare,LEO,12224,7,1,None - Successful Launch,0,0,0,103.5,Modern,orbital,11113,8466.950261780104,109.99730045892197,Success
SL000180,2013-03-16,2013,3,Delta IV Heavy,Cape Canaveral SLC-40,USA,ULA,Scientific,GTO,4696,1,1,None - Successful Launch,0,0,0,395.3,Modern,orbital,13058,84178.02385008518,35.96262827385511,Success
SL000181,2021-12-21,2021,12,Delta IV Heavy,Mahia Peninsula LC-1,USA,ULA,Astronomy,LEO,3202,1,1,None - Successful Launch,0,0,0,350.5,Modern,orbital,13058,109462.8357276702,24.521366212283656,Success
SL000182,2021-08-21,2021,8,Titan IV,Wallops Flight Facility,USA,Lockheed,Lunar,TLI,3389,1,1,None - Successful Launch,0,0,0,353.1,Post-Cold War,orbital,9833,104190.02655650635,34.46557510424082,Success
SL000183,1993-05-19,1993,5,Angara-A5,Svobodny / Vostochny,Russia,Khrunichev,Defense/Intelligence,SSO,10171,1,1,None - Successful Launch,0,0,0,123.4,Modern,orbital,11113,12132.533674171664,91.52344101502744,Success
SL000184,1982-05-20,1982,5,Thor-Delta,Cape Canaveral SLC-40,USA,NASA,Navigation/GPS,GEO,65,1,1,None - Successful Launch,0,0,0,1602.2,Cold War,orbital,102,24649230.769230768,63.725490196078425,Success
SL000185,2015-12-27,2015,12,Soyuz-2.1a,Baikonur Cosmodrome,Russia,TsSKB,Rideshare,SSO,2435,1,1,None - Successful Launch,0,0,0,52.2,Modern,orbital,3356,21437.371663244354,72.55661501787843,Success
SL000186,2006-10-25,2006,10,Diamant,Kourou ELA-4 (Ariane 6),Europe,CNES,IoT/Cubesat,SSO,21,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,36,2142857.1428571427,58.333333333333336,Success
SL000187,1985-04-01,1985,4,Soyuz-U,Plesetsk Cosmodrome,USSR,TsSKB,Weather,LEO,2826,1,1,None - Successful Launch,0,0,0,37.0,Cold War,orbital,3107,13092.710544939844,90.95590601866752,Success
SL000188,1968-01-18,1968,1,Soyuz 11A511,Baikonur Cosmodrome,USSR,OKB-1,Human Spaceflight,LEO,1107,1,1,None - Successful Launch,1,7,0,45.0,Cold War,orbital,3129,40650.40650406504,35.378715244487054,Success
SL000189,2013-07-12,2013,7,ASLV,Satish Dhawan Space Centre,India,ISRO,Astronomy,LEO,52,1,0,engine failure,0,0,0,44.95,Cold War,orbital,68,864423.0769230769,76.47058823529412,Failure
SL000190,1979-02-09,1979,2,Sputnik (R-7),Baikonur Cosmodrome,USSR,OKB-1,Defense/Intelligence,SSO,81,1,0,structural failure,0,0,0,45.0,Cold War,orbital,226,555555.5555555555,35.84070796460177,Failure
SL000191,2023-07-27,2023,7,Vega-C,Kourou ELS (Vega),Europe,Arianespace,Human Spaceflight,ISS,521,1,0,engine failure,1,7,0,40.8,New Space,small-sat,997,78310.94049904031,52.2567703109328,Failure
SL000192,1977-10-04,1977,10,Sputnik (R-7),Kapustin Yar,USSR,OKB-1,Defense/Intelligence,SSO,51,1,0,upper stage failure,0,0,0,45.0,Cold War,orbital,226,882352.9411764706,22.566371681415927,Failure
SL000193,1970-08-05,1970,8,Vostok-K,Kapustin Yar,USSR,OKB-1,Defense/Intelligence,LEO,1722,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2145,26132.40418118467,80.27972027972028,Success
SL000194,2018-11-20,2018,11,Rokot,Plesetsk Cosmodrome,Russia,Khrunichev,Communications,GEO,701,1,1,None - Successful Launch,0,0,0,51.3,Post-Soviet,orbital,884,73181.1697574893,79.29864253393664,Success
SL000195,1972-03-19,1972,3,Proton-K,Plesetsk Cosmodrome,USSR,Khrunichev,Communications,MEO,5293,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,9525,8501.794823351596,55.56955380577428,Success
SL000196,1973-06-24,1973,6,Proton-K,Baikonur Cosmodrome,USSR,Khrunichev,Earth Observation,LEO,6230,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,9525,7223.113964686999,65.40682414698162,Success
SL000197,1999-07-26,1999,7,Juno I,Mahia Peninsula LC-1,USA,Army,Communications,MEO,4,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,6,11250000.0,66.66666666666666,Success
SL000198,2021-11-11,2021,11,Soyuz-ST,Baikonur Cosmodrome,Russia,TsSKB,Rideshare,LEO,1030,22,1,None - Successful Launch,0,0,0,46.8,Modern,orbital,4082,45436.8932038835,25.232729054385107,Success
SL000199,1974-02-12,1974,2,Titan III,Mahia Peninsula LC-1,Other,USAF,Human Spaceflight,ISS,3962,1,1,None - Successful Launch,1,6,0,45.0,Cold War,orbital,5896,11357.900050479555,67.19810040705563,Success
SL000200,1981-05-26,1981,5,Vanguard,Mahia Peninsula LC-1,USA,NRL,Defense/Intelligence,GTO,2,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,4,22500000.0,50.0,Success
SL000201,2015-06-14,2015,6,Long March 2D,Jiuquan Satellite Launch,China,CASC,Human Spaceflight,ISS,575,1,1,None - Successful Launch,1,5,0,16.8,Modern,orbital,1587,29217.391304347828,36.231884057971016,Success
SL000202,2024-03-02,2024,3,Long March 3B,Jiuquan Satellite Launch,China,CASC,Space Station Module,LEO,4720,1,1,None - Successful Launch,0,0,0,80.0,Modern,orbital,5216,16949.15254237288,90.49079754601227,Success
SL000203,1992-01-27,1992,1,Delta II,SpaceX Starbase (Boca Chica),USA,Boeing,Navigation/GPS,MEO,977,1,1,None - Successful Launch,0,0,0,47.1,Modern,orbital,2308,48208.802456499485,42.331022530329285,Success
SL000204,1971-04-17,1971,4,Cosmos-3M,Plesetsk Cosmodrome,USSR,PO Polyot,Human Spaceflight,LEO,184,1,1,None - Successful Launch,1,1,0,45.0,Cold War,orbital,680,244565.21739130435,27.058823529411764,Success
SL000205,1961-03-24,1961,3,Vostok-K,Baikonur Cosmodrome,USSR,OKB-1,Technology Demonstration,LEO,883,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2145,50962.627406568514,41.16550116550117,Success
SL000206,1977-03-14,1977,3,Titan II GLV,SpaceX Starbase (Boca Chica),USA,USAF,Communications,GEO,1407,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,1632,31982.942430703624,86.21323529411765,Success
SL000207,1970-05-20,1970,5,Cyclone-2,Plesetsk Cosmodrome,USSR,Yuzhnoye,Scientific,GEO,673,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,1360,66864.78454680534,49.48529411764706,Success
SL000208,2007-02-16,2007,2,Minotaur I,SpaceX Starbase (Boca Chica),USA,Orbital ATK,Technology Demonstration,GTO,62,1,1,None - Successful Launch,0,0,0,37.8,Modern,orbital,263,609677.4193548387,23.574144486692013,Success
SL000209,1970-06-27,1970,6,Voskhod,Kapustin Yar,USSR,OKB-1,Human Spaceflight,LEO,1489,1,1,None - Successful Launch,1,3,0,45.0,Cold War,orbital,2494,30221.625251846875,59.70328789093825,Success
SL000210,1992-02-17,1992,2,Soyuz-2.1b,Svobodny / Vostochny,Russia,TsSKB,Rideshare,SSO,1444,1,1,None - Successful Launch,0,0,0,49.6,Modern,orbital,3719,34349.03047091413,38.827641839204084,Success
SL000211,2009-01-27,2009,1,Soyuz-FG,Svobodny / Vostochny,Russia,TsSKB,Military Reconnaissance,LEO,647,1,1,None - Successful Launch,0,0,0,98.0,Modern,orbital,3265,151468.31530139103,19.81623277182236,Success
SL000212,1998-03-04,1998,3,Rokot,Svobodny / Vostochny,Russia,Khrunichev,Astronomy,HEO,881,1,1,None - Successful Launch,0,0,0,35.1,Post-Soviet,orbital,884,39841.0896708286,99.6606334841629,Success
SL000213,1975-06-05,1975,6,Sputnik (R-7),Baikonur Cosmodrome,USSR,OKB-1,Defense/Intelligence,SSO,51,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,226,882352.9411764706,22.566371681415927,Success
SL000214,2017-05-14,2017,5,Taurus,Wallops Flight Facility,USA,Orbital Sciences,Rideshare,SSO,251,1,1,None - Successful Launch,0,0,0,33.0,Post-Cold War,orbital,612,131474.10358565737,41.01307189542484,Success
SL000215,2010-05-01,2010,5,Soyuz-2.1b,Svobodny / Vostochny,Russia,TsSKB,Navigation/GPS,MEO,1415,1,0,guidance failure,0,0,0,52.6,Modern,orbital,3719,37173.14487632509,38.04786232858295,Failure
SL000216,2012-08-03,2012,8,Minotaur I,Mahia Peninsula LC-1,USA,Orbital ATK,Navigation/GPS,GEO,269,1,1,None - Successful Launch,0,0,0,35.3,Modern,orbital,263,131226.7657992565,102.28136882129277,Success
SL000217,1970-06-19,1970,6,Sputnik (R-7),Baikonur Cosmodrome,USSR,OKB-1,Communications,GTO,113,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,226,398230.08849557524,50.0,Success
SL000218,1970-07-08,1970,7,Vostok-K,Kapustin Yar,USSR,OKB-1,Navigation/GPS,MEO,248,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2145,181451.61290322582,11.561771561771563,Success
SL000219,2022-01-01,2022,1,Ceres-1,Taiyuan Satellite Launch,China,Galactic Energy,Human Spaceflight,ISS,167,1,1,None - Successful Launch,1,6,0,11.3,New Space,small-sat,181,67664.67065868263,92.26519337016575,Success
SL000220,1986-05-20,1986,5,Vostok-K,Plesetsk Cosmodrome,USSR,OKB-1,IoT/Cubesat,LEO,2360,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,2145,19067.79661016949,110.02331002331003,Success
SL000221,1981-10-21,1981,10,Soyuz-U,Kennedy Space Center LC-39A,Other,TsSKB,Space Station Resupply,ISS,1161,1,1,None - Successful Launch,0,0,0,38.6,Cold War,orbital,3107,33247.20068906115,37.36723527518507,Success
SL000222,1991-12-01,1991,12,Diamant,Kourou ELA-4 (Ariane 6),Europe,CNES,Communications,LEO,20,1,1,None - Successful Launch,0,0,0,45.0,Cold War,orbital,36,2250000.0,55.55555555555556,Success
SL000223,2006-11-22,2006,11,Soyuz-FG,Baikonur Cosmodrome,Russia,TsSKB,Commercial Satellite,LEO,1023,1,1,None - Successful Launch,0,0,0,84.9,Modern,orbital,3265,82991.20234604106,31.332312404287904,Success
SL000224,2023-06-16,2023,6,Jupiter-C,Kennedy Space Center LC-39A,USA,Army,Commercial Satellite,GTO,3,3,1,None - Successful Launch,0,0,0,45.0,Cold War,suborbital,4,15000000.0,75.0,Success
SL000225,1980-03-24,1980,3,Sputnik (R-7),Kapustin Yar,USSR,OKB-1,Space Telescope,GEO,57,1,0,guidance failure,0,0,0,45.0,Cold War,orbital,226,789473.6842105263,25.221238938053098,Failure
SL000226,2022-03-26,2022,3,Minotaur I,Cape Canaveral SLC-41,USA,Orbital ATK,Astronomy,GEO,61,1,0,range safety,0,0,0,33.3,Modern,orbital,263,545901.6393442622,23.193916349809886,Failure
SL000227,1962-03-14,1962,3,Vanguard,Mahia Peninsula LC-1,USA,NRL,Scientific,GEO,2,1,0,structural failure,0,0,0,45.0,Cold War,orbital,4,22500000.0,50.0,Failure
